canonicalActorId,primaryName,actorType,ldaClientId,fecCommitteeId,uei,docketSubmitterId,intermediaryId,sourceSystems,parentActorId,country,state,candidateOnly,candidateStatus,notes
cand-d2fa6e1afbb8,"ALLEGIANT HEALTHCARE OF PHOENIX, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,VK6NYZ9WXLB9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-e8858efd8b1c,"ALAMO AIRCRAFT, LTD.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,EJRGNJY3K667,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=13; venues=procurement"
cand-7debb1027482,"COMPUTER MISSION, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZHBMKFNB2UJ1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-965b30f9d3a1,"FREEMAN HOLDINGS OF MISSISSIPPI, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,J135CLQAV461,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=36; venues=procurement"
cand-84ef28f59ed3,EXXONMOBIL MARINE LIMITED,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,VSADCFYNNJK9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-6c750d327f3e,"ROBBERT CONSTRUCTION, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,EMFSHF3JPJV3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-b14db368247f,"GOVERNMENT SALES, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,J3M5EM9GLUW5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-3b0d1e9f0920,"TEXTRON, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,M9EUUX4966S5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=5; venues=procurement"
cand-193321e49b22,A3 SYSTEMS CORPORATION,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,EHMWBZNJ9H33,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-612328eb9e1f,BZ DEFENSE LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,L8GHFAS7N2M1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=16; venues=procurement"
cand-938e3a5376e3,"DILTEX, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CB42CNL4JNM5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-b2734f71c9b1,"PARADISE PROPERTIES,LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,PPTGY5RA7HZ8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=15; venues=procurement"
cand-a1480e0e0a11,"PATTONAIR USA, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,JF44S6A1XJ25,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-d04aef5df053,"ODP BUSINESS SOLUTIONS, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,DL92XLEBJHE1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=79; venues=procurement"
cand-22b8515cf2a3,BERELI INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LZYYPMLT4CC4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-67f6d615be1f,"FACILITY INTERIORS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,K5MJZJMBZJ46,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-f9f14bedb2d5,"IPSOS PUBLIC AFFAIRS, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,G3HKA2SVBNK7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-89778c1c9299,"LIBBY POWER SYSTEMS, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,C5KMJCCPMQB6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-54ae070f0f43,ULTRADENT PRODUCTS INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,FJNMD7CXCFU6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=47; venues=procurement"
cand-3b0439baf312,"CAVANAUGH GOVERNMENT GROUP, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XXRHKX9DDVL1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=7; venues=procurement"
cand-04b0da55cc07,AMAYA SOLUTIONS INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,X48GACPHK6V1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-d81271a8915f,HARDWARE INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,VNCMRKELY7B3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=80; venues=procurement"
cand-4f8a5c3e0e3e,OFFICE DESIGN & FURNISHINGS LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KUCNGQWMT115,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-84cb9080632e,"JASPER ENGINE EXCHANGE, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KG6XJVMAE1N3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-35a53626bf79,BWI LODGING LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZBRNT2NA6AU6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-b3517257c82b,SAN ANGELO CROSS TEXAS SUPPLY LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CGKBB9KL1RA3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-1f0a3f41e09a,KINNEY ELECTRIC & POWER TRANSMISSION INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,TCU1LWR76LK5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-b6ac8b83215b,"SAGE, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,J8JSLZGBJB25,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-95095779c082,WIN & GREAT TIMES LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XZPFR3ZWQHQ3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-603ed0c27691,"MONTGOMERY ARMORED CAR SERVICE, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,QSNUGMT8JLU4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-2ad1acc12c7f,WOODWAY USA INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,QSMMLDL8BHZ9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-53ccff57c27b,"MARINE AIR SUPPLY CO., INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,D3NDZT2XLW83,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-c991c9afdd86,"IGOV TECHNOLOGIES, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,JKJ7JTLJJHR6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-5b27c305a0de,PEERLESS ELECTRONICS INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XLQ5QC4TAF79,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-2b75573f3010,"PHOENIX TECHNOLOGY SOLUTIONS, L.L.C.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,RBJ8VFAUJDR8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-a209ed9e78e6,"WESTERN PLASTICS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HC8YCKMCCFN7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=72; venues=procurement"
cand-ae7a54b76cac,"CONTRACT FURNITURE OPTIONS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,C78RLSNKVJJ4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-7d7f0dd9480e,WEIBEL SCIENTIFIC A/S,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,MNEKGLL3CZL5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-57843988c25c,KARCHER NORTH AMERICA INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,W752SFMSN5M1,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-d344aeae9607,"POPLAR HEALTHCARE, PLLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,K5G3MUY4JFG3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-62b41746d9ec,AUGUSTA UNIVERSITY,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,JJJNQAJY5RN6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-ef8a5bbc96a3,"NORFOLK BANANA DISTRIBUTORS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,V5FGJ4NKYK61,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=18; venues=procurement"
cand-13936179e482,SAAJ LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KFJQUGB25MJ3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=9; venues=procurement"
cand-11c27b96a2b9,"GOFF DIESEL INJECTION, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HY2LYFS289B3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-9d0d32f39920,"TREGO DUGAN AVIATION OF GRAND ISLAND, INC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KK2JH7T4YEC9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-000142d2f825,PATRIOT MOBILITY INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CUZ9NA3LXFJ5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-4447f1118ad7,CRANETECH INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZJANEYKWH685,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-8c93f28c1c2c,"WESTERN DIESEL SERVICES, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CXMLJDBEL9W6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-5c83506e0d15,SCRIP INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HDK4MJG23N38,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-ae2cc5b9c8d3,CAPE FEAR LAND MANAGEMENT INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,XCCNR8SMAKQ3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-e7aafa499f50,BRODART CO,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,V9SKFP8R11A9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-e505a4c28a9b,"HALL QUAD CITIES II, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,P2JBTB5JHDN5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-892fa7a9468f,DENTAL HEALTH PRODUCTS INCORPORATED,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,MQHBEV1N2HD4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=57; venues=procurement"
cand-8427bda4dd16,INDALECIO NAORI,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KJ6TEMYUHEW6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-0be61e61a942,VETERANS MEDICAL TRANSCRIPTION SERVICES INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,K3K1Q392KAX7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-7c488062588f,"JINSUN KOREA CO., LTD.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,W5NXKAKGL5G8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
