reformEventId,canonicalActorId,actorName,comparisonGroup,treated,sourceSystem,sourceOutcome,quarter,quarterIndex,eventTimeQuarter,periodStart,periodEnd,eventQuarter,includedInPrimary,prePostClass,observedSourceRecords,zeroFilled,activityAmountMillions,activityAmountDollars,log1pActivityDollars,preparationRule,claimBoundary
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,6,no,0.04650000,46500.00,10.74722910,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,5,no,0.03600000,36000.00,10.49130199,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,6,no,0.03300000,33000.00,10.40429314,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,6,no,0.03300000,33000.00,10.40429314,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,6,no,0.03650000,36500.00,10.50509494,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,5,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.01800000,18000.00,9.79818259,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9096919a2514,COLORADO COMPETITIVE COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,2,no,0.01200000,12000.00,9.39274526,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9aa64de8d66e,COLO MEDICAL SOCIETY,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.02700000,27000.00,10.20362918,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,7,no,0.05390000,53900.00,10.89490431,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,6,no,0.04620000,46200.00,10.74075672,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,6,no,0.03280000,32800.00,10.39821428,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,6,no,0.04640000,46400.00,10.74507629,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,5,no,0.03850000,38500.00,10.55843949,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,6,no,0.04620000,46200.00,10.74075672,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,4,no,0.03160000,31600.00,10.36094404,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-9c22b3350766,COLO TRIAL LAWYERS ASSN,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,8,no,0.04800000,48000.00,10.77897712,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,2,no,0.06000000,60000.00,11.00211651,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,0,yes,0.00000000,0.00,0.00000000,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,1,no,0.03000000,30000.00,10.30898599,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,1,no,0.03000000,30000.00,10.30898599,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,2,no,0.06000000,60000.00,11.00211651,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,1,no,0.03000000,30000.00,10.30898599,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,1,no,0.03000000,30000.00,10.30898599,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a6b02d1fc05e,COALITION FOR THOROUGH & UNIFORM COLORADO PUBLIC EDUCATION SYSTEM,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,0,yes,0.00000000,0.00,0.00000000,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,2,no,0.02840000,28400.00,10.25417963,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,2,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-a9dd129f18bb,COLORADO RETAIL COUNCIL,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.04260000,42600.00,10.65963301,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,7,no,0.04850000,48500.00,10.78933970,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,5,no,0.03140000,31400.00,10.35459502,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q3,2,0,2007-07-01,2007-09-30,yes,no,event_quarter_excluded,6,no,0.02820000,28200.00,10.24711272,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q4,3,1,2007-10-01,2007-12-31,no,yes,post,6,no,0.03420000,34200.00,10.44001016,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q1,4,2,2008-01-01,2008-03-31,no,yes,post,4,no,0.02460000,24600.00,10.11054237,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q2,5,3,2008-04-01,2008-06-30,no,yes,post,7,no,0.03930000,39300.00,10.57900524,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q3,6,4,2008-07-01,2008-09-30,no,yes,post,5,no,0.02060000,20600.00,9.93309490,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c6fc0835cd94,COLORADO WINNING EDGE,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2008Q4,7,5,2008-10-01,2008-12-31,no,yes,post,3,no,0.01630000,16300.00,9.69898173,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q1,0,-2,2007-01-01,2007-03-31,no,yes,clean_pre,6,no,0.02300000,23000.00,10.04329297,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
hloga-2007-federal-lobbying-disclosure,co-control-c9a8745f0cee,CITY & COUNTY OF DENVER,control_unaffected_colorado_state_lobbying_jurisdiction,0,Colorado Secretary of State lobbyist income data,Colorado state-lobbyist income transaction amount,2007Q2,1,-1,2007-04-01,2007-06-30,no,yes,clean_pre,5,no,0.03330000,33300.00,10.41334271,one Colorado row retained per client-lobbyist-registration-date-amount receipt key and remaining income summed by actor-quarter,"Descriptive source-confounded HLOGA panel diagnostics only; no causal substitution effect, hidden-channel magnitude, policy calibration, or national generalization."
